train_no,station_order,station_id,station_name,arrival_time,departure_time,train_type
G1657,2,1023,杭州东,11:12,11:20,高速动车
G1657,3,1028,金华,12:04,12:06,高速动车
G1657,4,1027,衢州,12:27,NULL,高速动车
D3125,1,1007,南通西,NULL,09:08,动车组
D3125,2,1003,上海虹桥,10:25,10:28,动车组
D3125,3,1020,嘉兴南,10:57,11:00,动车组
D3125,4,1023,杭州东,11:31,11:35,动车组
D3125,5,1021,宁波,12:32,12:35,动车组
D3125,6,1026,温州南,14:40,NULL,动车组
G7136,1,1003,上海虹桥,NULL,10:30,高速动车
G7136,2,1015,苏州,10:55,10:57,高速动车
G7136,3,1005,南京南,12:32,12:36,高速动车
G7136,4,1037,芜湖,13:19,13:21,高速动车
G7136,5,1040,铜陵,13:59,14:01,高速动车
G7136,6,1032,安庆,14:42,NULL,高速动车
G7728,1,1040,铜陵,NULL,07:10,高速动车
G7728,2,1037,芜湖,07:47,07:49,高速动车
G7728,3,1005,南京南,08:27,08:29,高速动车
G7728,4,1009,常州,09:21,09:23,高速动车
G7728,5,1003,上海虹桥,10:30,NULL,高速动车
G7589,1,1012,徐州东,NULL,06:53,高速动车
G7589,2,1039,蚌埠南,07:36,07:38,高速动车
G7589,3,1005,南京南,08:34,08:46,高速动车
G7589,4,1010,常州北,09:25,09:32,高速动车
G7589,5,1016,苏州北,09:54,09:56,高速动车
G7589,6,1003,上海虹桥,10:28,10:33,高速动车
G7589,7,1020,嘉兴南,11:02,11:06,高速动车
G7589,8,1023,杭州东,11:37,11:43,高速动车
G7589,9,1021,宁波,12:37,NULL,高速动车
G1258,1,1003,上海虹桥,NULL,10:35,高速动车
G1258,2,1016,苏州北,10:58,11:01,高速动车
G1258,3,1005,南京南,11:57,11:59,高速动车
G1258,4,1012,徐州东,13:30,NULL,高速动车
G7364,1,1027,衢州,NULL,07:54,高速动车
G7364,2,1028,金华,08:15,08:23,高速动车
G7364,3,1023,杭州东,09:22,09:29,高速动车
G7364,4,1020,嘉兴南,09:59,10:01,高速动车
G7364,5,1003,上海虹桥,10:37,NULL,高速动车
G122,1,1003,上海虹桥,NULL,10:40,高速动车
G122,2,1016,苏州北,11:03,11:05,高速动车
G122,3,1005,南京南,12:11,12:13,高速动车
G122,4,1039,蚌埠南,12:54,12:56,高速动车
G122,5,1012,徐州东,13:35,NULL,高速动车
G7532,1,1021,宁波,NULL,08:35,高速动车
G7532,2,1023,杭州东,09:37,09:41,高速动车
G7532,3,1020,嘉兴南,10:04,10:06,高速动车
G7532,4,1003,上海虹桥,10:40,NULL,高速动车
D3135,1,1004,南京,NULL,08:09,动车组
D3135,2,1009,常州,09:04,09:06,动车组
D3135,3,1015,苏州,09:54,10:02,动车组
D3135,4,1003,上海虹桥,10:37,10:41,动车组
D3135,5,1020,嘉兴南,11:29,11:32,动车组
D3135,6,1023,杭州东,12:12,12:15,动车组
D3135,7,1024,杭州南,12:24,12:26,动车组
D3135,8,1021,宁波,13:18,13:25,动车组
D3135,9,1026,温州南,15:17,NULL,动车组
G7185,1,1043,阜阳西,NULL,07:35,高速动车
G7185,2,1030,合肥,08:32,08:35,高速动车
G7185,3,1005,南京南,09:26,09:32,高速动车
G7185,4,1003,上海虹桥,10:41,NULL,高速动车
C3798,1,1003,上海虹桥,NULL,10:44,城际动车
C3798,2,1007,南通西,12:07,NULL,城际动车
G2193,1,1003,上海虹桥,NULL,10:48,高速动车
G2193,2,1020,嘉兴南,11:15,11:17,高速动车
G2193,3,1023,杭州东,11:41,NULL,高速动车
C3795,1,1007,南通西,NULL,09:25,城际动车
C3795,2,1003,上海虹桥,10:50,NULL,城际动车
G7311,1,1003,上海虹桥,NULL,10:53,高速动车
G7311,2,1020,嘉兴南,11:20,11:22,高速动车
G7311,3,1023,杭州东,11:46,11:48,高速动车
G7311,4,1045,黄山北,13:25,NULL,高速动车
G7386,1,1027,衢州,NULL,08:11,高速动车
G7386,2,1028,金华,08:32,08:34,高速动车
G7386,3,1023,杭州东,09:31,09:35,高速动车
G7386,4,1003,上海虹桥,10:51,10:53,高速动车
G7386,5,1016,苏州北,11:16,11:21,高速动车
G7386,6,1010,常州北,11:43,11:45,高速动车
G7386,7,1005,南京南,12:31,12:36,高速动车
G7386,8,1031,合肥南,13:30,NULL,高速动车
G124,1,1003,上海虹桥,NULL,10:58,高速动车
G124,2,1005,南京南,12:07,12:09,高速动车
G124,3,1012,徐州东,13:25,NULL,高速动车
G7509,1,1003,上海虹桥,NULL,10:58,高速动车
G7509,2,1020,嘉兴南,11:25,11:27,高速动车
G7509,3,1023,杭州东,11:58,12:00,高速动车
G7509,4,1021,宁波,12:53,NULL,高速动车
G7150,1,1032,安庆,NULL,07:03,高速动车
G7150,2,1040,铜陵,07:38,07:40,高速动车
G7150,3,1037,芜湖,08:11,08:13,高速动车
G7150,4,1005,南京南,08:57,09:01,高速动车
G7150,5,1009,常州,09:51,09:53,高速动车
G7150,6,1015,苏州,10:26,10:28,高速动车
G7150,7,1003,上海虹桥,11:01,NULL,高速动车
G7393,1,1005,南京南,NULL,07:43,高速动车
G7393,2,1022,杭州,09:24,09:39,高速动车
G7393,3,1020,嘉兴南,10:18,10:20,高速动车
G7393,4,1003,上海虹桥,11:01,NULL,高速动车
D5458,1,1004,南京,NULL,07:02,动车组
D5458,2,1007,南通西,09:34,09:36,动车组
D5458,3,1003,上海虹桥,10:56,11:02,动车组
D5458,4,1023,杭州东,12:43,12:46,动车组
D5458,5,1024,杭州南,13:01,NULL,动车组
G7461,1,1003,上海虹桥,NULL,11:03,高速动车
G7461,2,1020,嘉兴南,11:46,11:49,高速动车
G7461,3,1023,杭州东,12:20,12:24,高速动车
G7461,4,1029,金华南,13:23,13:25,高速动车
G7461,5,1019,丽水,14:05,14:08,高速动车
G7461,6,1026,温州南,14:46,NULL,高速动车
G7766,1,1003,上海虹桥,NULL,11:03,高速动车
G7766,2,1016,苏州北,11:26,11:28,高速动车
G7766,3,1010,常州北,11:51,11:53,高速动车
G7766,4,1005,南京南,12:24,12:32,高速动车
G7766,5,1039,蚌埠南,13:14,13:16,高速动车
G7766,6,1012,徐州东,14:00,NULL,高速动车
G7107,1,1004,南京,NULL,09:10,高速动车
G7107,2,1009,常州,09:56,09:58,高速动车
G7107,3,1015,苏州,10:31,10:33,高速动车
G7107,4,1003,上海虹桥,11:06,NULL,高速动车
G7572,1,1026,温州南,NULL,06:43,高速动车
G7572,2,1021,宁波,08:52,08:55,高速动车
G7572,3,1024,杭州南,09:42,09:44,高速动车
G7572,4,1023,杭州东,09:54,09:57,高速动车
G7572,5,1003,上海虹桥,11:06,11:09,高速动车
G7572,6,1015,苏州,11:41,11:43,高速动车
G7572,7,1009,常州,12:14,12:17,高速动车
G7572,8,1005,南京南,13:15,13:21,高速动车
G7572,9,1030,合肥,14:12,14:20,高速动车
G7572,10,1036,淮南南,14:53,NULL,高速动车
G7787,1,1043,阜阳西,NULL,07:22,高速动车
G7787,2,1036,淮南南,08:13,08:15,高速动车
G7787,3,1030,合肥,08:42,08:45,高速动车
G7787,4,1005,南京南,09:36,09:41,高速动车
G7787,5,1010,常州北,10:20,10:22,高速动车
G7787,6,1003,上海虹桥,11:09,NULL,高速动车
G1252,1,1003,上海虹桥,NULL,11:10,高速动车
G1252,2,1016,苏州北,11:33,11:35,高速动车
G1252,3,1010,常州北,11:57,12:03,高速动车
G1252,4,1005,南京南,12:42,12:46,高速动车
G1252,5,1039,蚌埠南,13:31,13:33,高速动车
G1252,6,1012,徐州东,14:10,NULL,高速动车
G7599,1,1012,徐州东,NULL,07:43,高速动车
G7599,2,1039,蚌埠南,08:26,08:28,高速动车
G7599,3,1005,南京南,09:23,09:26,高速动车
G7599,4,1010,常州北,10:13,10:15,高速动车
G7599,5,1003,上海虹桥,11:04,11:10,高速动车
G7599,6,1020,嘉兴南,11:37,11:39,高速动车
G7599,7,1023,杭州东,12:03,12:05,高速动车
G7599,8,1021,宁波,13:05,13:12,高速动车
G7599,9,1026,温州南,14:57,NULL,高速动车
C3706,1,1003,上海虹桥,NULL,11:14,城际动车
C3706,2,1006,南通,12:55,NULL,城际动车
G1375,1,1003,上海虹桥,NULL,11:15,高速动车
G1375,2,1020,嘉兴南,11:42,11:44,高速动车
G1375,3,1023,杭州东,12:07,12:10,高速动车
G1375,4,1028,金华,13:07,13:09,高速动车
G1375,5,1027,衢州,13:30,NULL,高速动车
G8329,1,1012,徐州东,NULL,07:18,高速动车
G8329,2,1014,盐城,09:11,09:13,高速动车
G8329,3,1007,南通西,09:59,10:01,高速动车
G8329,4,1003,上海虹桥,11:20,NULL,高速动车
G2661,1,1012,徐州东,NULL,08:12,高速动车
G2661,2,1039,蚌埠南,08:55,08:57,高速动车
G2661,3,1005,南京南,09:47,09:52,高速动车
G2661,4,1010,常州北,10:31,10:33,高速动车
G2661,5,1003,上海虹桥,11:22,NULL,高速动车
G1690,1,1028,金华,NULL,09:21,高速动车
G1690,2,1023,杭州东,10:11,10:15,高速动车
G1690,3,1020,嘉兴南,10:47,10:50,高速动车
G1690,4,1003,上海虹桥,11:23,NULL,高速动车
G7316,1,1045,黄山北,NULL,08:17,高速动车
G7316,2,1023,杭州东,10:06,10:12,高速动车
G7316,3,1020,嘉兴南,10:42,10:44,高速动车
G7316,4,1003,上海虹桥,11:19,11:23,高速动车
G7316,5,1015,苏州,11:55,11:57,高速动车
G7316,6,1009,常州,12:35,NULL,高速动车
D2283,1,1003,上海虹桥,NULL,11:24,动车组
D2283,2,1020,嘉兴南,11:52,11:54,动车组
D2283,3,1023,杭州东,12:25,12:29,动车组
D2283,4,1021,宁波,13:32,13:39,动车组
D2283,5,1026,温州南,15:29,NULL,动车组
G1228,1,1026,温州南,NULL,07:36,高速动车
G1228,2,1019,丽水,08:17,08:19,高速动车
G1228,3,1029,金华南,09:04,09:06,高速动车
G1228,4,1023,杭州东,10:00,10:02,高速动车
G1228,5,1020,嘉兴南,10:32,10:34,高速动车
G1228,6,1003,上海虹桥,11:10,11:24,高速动车
G1228,7,1016,苏州北,11:54,11:56,高速动车
G1228,8,1010,常州北,12:18,12:20,高速动车
G1228,9,1005,南京南,12:52,12:54,高速动车
G1228,10,1039,蚌埠南,13:43,13:52,高速动车
G1228,11,1012,徐州东,14:31,NULL,高速动车
G7126,1,1003,上海虹桥,NULL,11:28,高速动车
G7126,2,1015,苏州,12:00,12:02,高速动车
G7126,3,1009,常州,12:27,12:29,高速动车
G7126,4,1004,南京,13:22,NULL,高速动车
G3152,1,1003,上海虹桥,NULL,11:29,高速动车
G3152,2,1016,苏州北,11:59,12:01,高速动车
G3152,3,1010,常州北,12:23,12:28,高速动车
G3152,4,1005,南京南,13:20,13:26,高速动车
G3152,5,1030,合肥,14:28,14:34,高速动车
G3152,6,1036,淮南南,15:01,15:03,高速动车
G3152,7,1043,阜阳西,15:50,NULL,高速动车
G7537,1,1003,上海虹桥,NULL,11:29,高速动车
G7537,2,1020,嘉兴南,12:03,12:05,高速动车
G7537,3,1023,杭州东,12:30,12:34,高速动车
G7537,4,1021,宁波,13:37,13:44,高速动车
G7537,5,1026,温州南,15:40,NULL,高速动车
G1382,1,1027,衢州,NULL,09:13,高速动车
G1382,2,1028,金华,09:34,09:36,高速动车
G1382,3,1023,杭州东,10:27,10:31,高速动车
G1382,4,1003,上海虹桥,11:31,NULL,高速动车
G1924,1,1003,上海虹桥,NULL,11:34,高速动车
G1924,2,1016,苏州北,12:08,12:11,高速动车
G1924,3,1010,常州北,12:33,12:42,高速动车
G1924,4,1005,南京南,13:14,13:17,高速动车
G1924,5,1039,蚌埠南,13:59,14:01,高速动车
G1924,6,1012,徐州东,14:39,NULL,高速动车
G7351,1,1003,上海虹桥,NULL,11:34,高速动车
G7351,2,1020,嘉兴南,12:08,12:10,高速动车
G7351,3,1022,杭州,12:51,NULL,高速动车
G7506,1,1026,温州南,NULL,07:31,高速动车
G7506,2,1021,宁波,09:17,09:25,高速动车
G7506,3,1023,杭州东,10:32,10:36,高速动车
G7506,4,1020,嘉兴南,11:06,11:08,高速动车
G7506,5,1003,上海虹桥,11:36,NULL,高速动车
G1333,1,1003,上海虹桥,NULL,11:37,高速动车
G1333,2,1020,嘉兴南,12:13,12:15,高速动车
G1333,3,1023,杭州东,12:39,12:41,高速动车
G1333,4,1028,金华,13:42,NULL,高速动车
G7170,1,1040,铜陵,NULL,07:57,高速动车
G7170,2,1037,芜湖,08:34,08:36,高速动车
G7170,3,1005,南京南,09:14,09:17,高速动车
G7170,4,1009,常州,10:14,10:16,高速动车
G7170,5,1015,苏州,11:05,11:07,高速动车
G7170,6,1003,上海虹桥,11:39,NULL,高速动车
G1724,1,1003,上海虹桥,NULL,11:40,高速动车
G1724,2,1016,苏州北,12:03,12:06,高速动车
G1724,3,1005,南京南,12:57,13:00,高速动车
G1724,4,1031,合肥南,13:48,NULL,高速动车
G300,1,1012,徐州东,NULL,08:45,高速动车
G300,2,1039,蚌埠南,09:22,09:24,高速动车
G300,3,1005,南京南,10:05,10:08,高速动车
G300,4,1016,苏州北,11:11,11:17,高速动车
G300,5,1003,上海虹桥,11:40,NULL,高速动车
G7108,1,1003,上海虹桥,NULL,11:40,高速动车
G7108,2,1015,苏州,12:12,12:14,高速动车
G7108,3,1004,南京,13:40,NULL,高速动车
D3324,1,1045,黄山北,NULL,08:41,动车组
D3324,2,1023,杭州东,10:22,10:26,动车组
D3324,3,1020,嘉兴南,10:53,11:01,动车组
D3324,4,1003,上海虹桥,11:41,NULL,动车组
G7586,1,1026,温州南,NULL,07:38,高速动车
G7586,2,1021,宁波,09:36,09:43,高速动车
G7586,3,1023,杭州东,10:43,10:45,高速动车
G7586,4,1020,嘉兴南,11:16,11:18,高速动车
G7586,5,1003,上海虹桥,11:46,11:48,高速动车
G7586,6,1015,苏州,12:24,12:26,高速动车
G7586,7,1009,常州,12:57,12:59,高速动车
G7586,8,1017,连云港,15:32,NULL,高速动车
G2664,1,1003,上海虹桥,NULL,11:51,高速动车
G2664,2,1016,苏州北,12:14,12:16,高速动车
G2664,3,1010,常州北,12:48,12:50,高速动车
G2664,4,1005,南京南,13:29,13:35,高速动车
G2664,5,1012,徐州东,15:07,NULL,高速动车
G7332,1,1026,温州南,NULL,08:27,高速动车
G7332,2,1019,丽水,09:02,09:05,高速动车
G7332,3,1029,金华南,09:50,09:52,高速动车
G7332,4,1023,杭州东,10:48,10:50,高速动车
G7332,5,1020,嘉兴南,11:20,11:23,高速动车
G7332,6,1003,上海虹桥,11:51,NULL,高速动车
G7794,1,1012,徐州东,NULL,08:00,高速动车
G7794,2,1039,蚌埠南,08:43,08:45,高速动车
G7794,3,1005,南京南,09:43,10:03,高速动车
G7794,4,1010,常州北,10:41,10:48,高速动车
G7794,5,1016,苏州北,11:22,11:24,高速动车
G7794,6,1003,上海虹桥,11:47,11:51,高速动车
G7794,7,1020,嘉兴南,12:18,12:21,高速动车
G7794,8,1023,杭州东,12:47,12:52,高速动车
G7794,9,1045,黄山北,14:41,NULL,高速动车
G1722,1,1031,合肥南,NULL,09:41,高速动车
G1722,2,1005,南京南,10:29,10:37,高速动车
G1722,3,1016,苏州北,11:27,11:29,高速动车
G1722,4,1003,上海虹桥,11:53,NULL,高速动车
G1673,1,1003,上海虹桥,NULL,11:56,高速动车
G1673,2,1020,嘉兴南,12:23,12:26,高速动车
G1673,3,1023,杭州东,12:59,13:02,高速动车
G1673,4,1021,宁波,14:15,14:26,高速动车
G1673,5,1026,温州南,16:16,NULL,高速动车
G1956,1,1003,上海虹桥,NULL,11:58,高速动车
G1956,2,1016,苏州北,12:32,12:36,高速动车
G1956,3,1010,常州北,12:58,13:00,高速动车
G1956,4,1005,南京南,13:45,13:48,高速动车
G1956,5,1030,合肥,14:40,14:44,高速动车
G1956,6,1036,淮南南,15:18,15:20,高速动车
G1956,7,1043,阜阳西,15:56,NULL,高速动车
G8314,1,1003,上海虹桥,NULL,11:58,高速动车
G8314,2,1007,南通西,13:20,13:22,高速动车
G8314,3,1014,盐城,14:22,14:25,高速动车
G8314,4,1017,连云港,15:52,NULL,高速动车
G7109,1,1004,南京,NULL,09:55,高速动车
G7109,2,1009,常州,10:50,10:52,高速动车
G7109,3,1015,苏州,11:23,11:25,高速动车
G7109,4,1003,上海虹桥,12:00,NULL,高速动车
G7369,1,1026,温州南,NULL,08:52,高速动车
G7369,2,1019,丽水,09:26,09:28,高速动车
G7369,3,1029,金华南,10:08,10:11,高速动车
G7369,4,1023,杭州东,10:56,10:59,高速动车
G7369,5,1003,上海虹桥,12:00,NULL,高速动车
G7594,1,1032,安庆,NULL,07:30,高速动车
G7594,2,1040,铜陵,08:11,08:13,高速动车
G7594,3,1037,芜湖,08:50,08:52,高速动车
G7594,4,1005,南京南,09:36,09:41,高速动车
G7594,5,1009,常州,10:44,10:46,高速动车
G7594,6,1015,苏州,11:17,11:19,高速动车
G7594,7,1003,上海虹桥,11:55,12:01,高速动车
G7594,8,1020,嘉兴南,12:29,12:38,高速动车
G7594,9,1023,杭州东,13:02,13:07,高速动车
G7594,10,1029,金华南,14:02,14:04,高速动车
G7594,11,1019,丽水,14:46,14:48,高速动车
G7594,12,1026,温州南,15:29,NULL,高速动车
G370,1,1012,徐州东,NULL,09:34,高速动车
G370,2,1005,南京南,10:49,10:53,高速动车
G370,3,1003,上海虹桥,12:02,NULL,高速动车
G7511,1,1003,上海虹桥,NULL,12:08,高速动车
G7511,2,1023,杭州东,12:55,12:57,高速动车
G7511,3,1021,宁波,13:47,13:53,高速动车
G7511,4,1026,温州南,15:49,NULL,高速动车
G1763,1,1043,阜阳西,NULL,08:02,高速动车
G1763,2,1036,淮南南,08:36,08:38,高速动车
G1763,3,1030,合肥,09:05,09:11,高速动车
G1763,4,1005,南京南,10:03,10:16,高速动车
G1763,5,1010,常州北,10:55,11:08,高速动车
G1763,6,1016,苏州北,11:38,11:43,高速动车
G1763,7,1003,上海虹桥,12:13,NULL,高速动车
G1342,1,1027,衢州,NULL,10:03,高速动车
G1342,2,1023,杭州东,11:10,11:13,高速动车
G1342,3,1003,上海虹桥,12:14,NULL,高速动车
D3291,1,1003,上海虹桥,NULL,12:15,动车组
D3291,2,1020,嘉兴南,12:43,12:45,动车组
D3291,3,1023,杭州东,13:16,13:18,动车组
D3291,4,1021,宁波,14:27,14:40,动车组
D3291,5,1026,温州南,16:30,NULL,动车组
G7576,1,1026,温州南,NULL,07:43,高速动车
G7576,2,1021,宁波,09:52,09:54,高速动车
G7576,3,1023,杭州东,11:01,11:04,高速动车
G7576,4,1020,嘉兴南,11:34,11:36,高速动车
G7576,5,1003,上海虹桥,12:10,12:15,高速动车
G7576,6,1015,苏州,12:41,12:43,高速动车
G7576,7,1009,常州,13:14,13:16,高速动车
G7576,8,1005,南京南,14:15,14:18,高速动车
G7576,9,1031,合肥南,15:22,NULL,高速动车
G132,1,1003,上海虹桥,NULL,12:17,高速动车
G132,2,1016,苏州北,12:40,12:42,高速动车
G132,3,1010,常州北,13:04,13:06,高速动车
G132,4,1005,南京南,13:38,13:41,高速动车
G132,5,1012,徐州东,15:03,NULL,高速动车
G1384,1,1028,金华,NULL,10:30,高速动车
G1384,2,1023,杭州东,11:20,11:24,高速动车
G1384,3,1020,嘉兴南,11:47,11:49,高速动车
G1384,4,1003,上海虹桥,12:18,NULL,高速动车
G1387,1,1003,上海虹桥,NULL,12:20,高速动车
G1387,2,1020,嘉兴南,12:47,12:50,高速动车
G1387,3,1023,杭州东,13:21,13:23,高速动车
G1387,4,1027,衢州,14:29,NULL,高速动车
G460,1,1003,上海虹桥,NULL,12:22,高速动车
G460,2,1016,苏州北,12:45,12:50,高速动车
G460,3,1010,常州北,13:19,13:21,高速动车
G460,4,1005,南京南,13:53,13:57,高速动车
G460,5,1039,蚌埠南,14:49,14:51,高速动车
G460,6,1012,徐州东,15:29,NULL,高速动车
G7304,1,1045,黄山北,NULL,09:22,高速动车
G7304,2,1023,杭州东,11:05,11:16,高速动车
G7304,3,1020,嘉兴南,11:51,11:54,高速动车
G7304,4,1003,上海虹桥,12:22,NULL,高速动车
D5464,1,1008,启东,NULL,09:36,动车组
D5464,2,1006,南通,10:21,10:24,动车组
D5464,3,1003,上海虹桥,12:11,12:23,动车组
D5464,4,1023,杭州东,14:06,14:10,动车组
D5464,5,1024,杭州南,14:25,NULL,动车组
G7161,1,1004,南京,NULL,10:24,高速动车
G7161,2,1009,常州,11:09,11:11,高速动车
G7161,3,1015,苏州,11:49,11:51,高速动车
G7161,4,1003,上海虹桥,12:23,NULL,高速动车
G7446,1,1003,上海虹桥,NULL,12:24,高速动车
G7446,2,1015,苏州,12:56,12:58,高速动车
G7446,3,1009,常州,13:32,13:34,高速动车
G7446,4,1005,南京南,14:26,14:34,高速动车
G7446,5,1030,合肥,15:30,15:39,高速动车
G7446,6,1036,淮南南,16:06,16:10,高速动车
G7446,7,1043,阜阳西,16:47,NULL,高速动车
G1633,1,1003,上海虹桥,NULL,12:25,高速动车
G1633,2,1023,杭州东,13:25,13:28,高速动车
G1633,3,1024,杭州南,13:37,13:39,高速动车
G1633,4,1028,金华,14:17,NULL,高速动车
G7508,1,1021,宁波,NULL,10:28,高速动车
G7508,2,1023,杭州东,11:29,11:31,高速动车
G7508,3,1003,上海虹桥,12:27,NULL,高速动车
G412,1,1003,上海虹桥,NULL,12:28,高速动车
G412,2,1005,南京南,13:49,13:53,高速动车
G412,3,1012,徐州东,15:12,NULL,高速动车
G7335,1,1003,上海虹桥,NULL,12:28,高速动车
G7335,2,1020,嘉兴南,13:04,13:06,高速动车
G7335,3,1023,杭州东,13:29,13:37,高速动车
G7335,4,1019,丽水,15:23,15:25,高速动车
G7335,5,1026,温州南,16:00,NULL,高速动车
G7111,1,1004,南京,NULL,10:29,高速动车
G7111,2,1009,常州,11:21,11:23,高速动车
G7111,3,1015,苏州,11:54,11:56,高速动车
G7111,4,1003,上海虹桥,12:30,NULL,高速动车
G7181,1,1043,阜阳西,NULL,08:55,高速动车
G7181,2,1036,淮南南,09:28,09:31,高速动车
G7181,3,1030,合肥,09:58,10:04,高速动车
G7181,4,1005,南京南,10:55,10:57,高速动车
G7181,5,1010,常州北,11:29,11:31,高速动车
G7181,6,1016,苏州北,12:05,12:07,高速动车
G7181,7,1003,上海虹桥,12:31,NULL,高速动车
G1810,1,1003,上海虹桥,NULL,12:33,高速动车
G1810,2,1016,苏州北,13:03,13:05,高速动车
G1810,3,1010,常州北,13:27,13:29,高速动车
G1810,4,1005,南京南,14:08,14:11,高速动车
G1810,5,1039,蚌埠南,14:53,14:55,高速动车
G1810,6,1012,徐州东,15:54,NULL,高速动车
G1632,1,1027,衢州,NULL,10:26,高速动车
G1632,2,1028,金华,10:47,10:49,高速动车
G1632,3,1023,杭州东,11:38,11:42,高速动车
G1632,4,1020,嘉兴南,12:05,12:07,高速动车
G1632,5,1003,上海虹桥,12:35,NULL,高速动车
G8311,1,1017,连云港,NULL,08:37,高速动车
G8311,2,1014,盐城,10:09,10:11,高速动车
G8311,3,1007,南通西,11:18,11:20,高速动车
G8311,4,1003,上海虹桥,12:37,NULL,高速动车
G7306,1,1045,黄山北,NULL,09:40,高速动车
G7306,2,1023,杭州东,11:25,11:34,高速动车
G7306,3,1020,嘉兴南,12:09,12:12,高速动车
G7306,4,1003,上海虹桥,12:39,NULL,高速动车
G101,1,1005,南京南,NULL,11:16,高速动车
G101,2,1016,苏州北,12:14,12:16,高速动车
G101,3,1003,上海虹桥,12:40,NULL,高速动车
