train_no,station_order,station_id,arrival_time,departure_time
G1810,2,1016,13:03,13:05
G1810,3,1010,13:27,13:29
G1810,4,1005,14:08,14:11
G1810,5,1039,14:53,14:55
G1810,6,1012,15:54,NULL
G1632,1,1027,NULL,10:26
G1632,2,1028,10:47,10:49
G1632,3,1023,11:38,11:42
G1632,4,1020,12:05,12:07
G1632,5,1003,12:35,NULL
G8311,1,1017,NULL,08:37
G8311,2,1014,10:09,10:11
G8311,3,1007,11:18,11:20
G8311,4,1003,12:37,NULL
G7306,1,1045,NULL,09:40
G7306,2,1023,11:25,11:34
G7306,3,1020,12:09,12:12
G7306,4,1003,12:39,NULL
G101,1,1005,NULL,11:16
G101,2,1016,12:14,12:16
G101,3,1003,12:40,NULL
G1369,1,1003,NULL,12:40
G1369,2,1023,13:39,NULL
G7162,1,1031,NULL,09:51
G7162,2,1005,10:39,10:42
G7162,3,1009,11:33,11:35
G7162,4,1015,12:06,12:08
G7162,5,1003,12:43,NULL
G7324,1,1026,NULL,08:45
G7324,2,1019,09:36,09:39
G7324,3,1029,10:28,10:39
G7324,4,1023,11:34,11:49
G7324,5,1020,12:15,12:17
G7324,6,1003,12:44,NULL
G7378,1,1031,NULL,09:30
G7378,2,1005,10:18,10:24
G7378,3,1010,11:13,11:15
G7378,4,1016,11:48,11:50
G7378,5,1003,12:27,12:45
G7378,6,1020,13:19,13:21
G7378,7,1023,13:44,13:47
G7378,8,1027,15:05,NULL
G7110,1,1003,NULL,12:46
G7110,2,1015,13:18,13:20
G7110,3,1009,13:52,13:54
G7110,4,1004,14:58,NULL
G7193,1,1010,NULL,11:45
G7193,2,1016,12:19,12:21
G7193,3,1003,12:44,12:50
G7193,4,1020,13:28,13:31
G7193,5,1023,13:54,13:59
G7193,6,1045,15:42,NULL
G7113,1,1004,NULL,11:05
G7113,2,1009,11:44,11:46
G7113,3,1015,12:17,12:19
G7113,4,1003,12:52,NULL
G1928,1,1003,NULL,12:55
G1928,2,1005,14:27,14:31
G1928,3,1012,16:14,NULL
G8318,1,1003,NULL,12:55
G8318,2,1007,14:16,14:18
G8318,3,1014,15:26,15:29
G8318,4,1017,17:05,NULL
G1659,1,1003,NULL,12:57
G1659,2,1020,13:24,13:26
G1659,3,1023,13:50,NULL
G134,1,1003,NULL,13:00
G134,2,1005,14:21,14:23
G134,3,1039,15:05,15:08
G134,4,1012,15:46,NULL
G1801,1,1043,NULL,09:31
G1801,2,1030,10:36,10:41
G1801,3,1005,11:33,11:39
G1801,4,1016,12:36,12:39
G1801,5,1003,13:03,NULL
G1386,1,1027,NULL,10:32
G1386,2,1028,10:53,11:11
G1386,3,1023,12:05,12:14
G1386,4,1003,13:04,NULL
G1716,1,1003,NULL,13:05
G1716,2,1010,13:59,14:01
G1716,3,1005,14:44,14:49
G1716,4,1031,15:37,NULL
G7598,1,1031,NULL,10:33
G7598,2,1005,11:22,11:27
G7598,3,1016,12:24,12:29
G7598,4,1003,12:59,13:05
G7598,5,1020,13:33,13:36
G7598,6,1023,13:59,14:12
G7598,7,1021,15:08,NULL
G105,1,1012,NULL,10:30
G105,2,1005,11:51,11:53
G105,3,1003,13:08,NULL
G7164,1,1003,NULL,13:08
G7164,2,1015,13:40,13:42
G7164,3,1009,14:13,14:15
G7164,4,1005,15:02,15:06
G7164,5,1030,16:09,16:15
G7164,6,1036,16:42,16:44
G7164,7,1043,17:17,NULL
G7540,1,1026,NULL,09:00
G7540,2,1021,11:04,11:06
G7540,3,1023,12:00,12:04
G7540,4,1003,13:09,NULL
G1389,1,1003,NULL,13:10
G1389,2,1020,13:38,13:41
G1389,3,1023,14:04,NULL
G7182,1,1003,NULL,13:10
G7182,2,1010,14:09,14:11
G7182,3,1005,14:56,15:00
G7182,4,1030,15:51,15:55
G7182,5,1043,17:05,NULL
G143,1,1005,NULL,11:57
G143,2,1010,12:29,12:31
G143,3,1003,13:12,NULL
G7112,1,1003,NULL,13:13
G7112,2,1015,13:45,13:47
G7112,3,1009,14:18,14:20
G7112,4,1004,15:16,NULL
G7323,1,1003,NULL,13:15
G7323,2,1020,13:43,13:46
G7323,3,1023,14:09,14:17
G7323,4,1019,15:43,15:45
G7323,5,1026,16:27,NULL
G1738,1,1031,NULL,10:28
G1738,2,1005,11:17,11:20
G1738,3,1016,12:41,12:53
G1738,4,1003,13:17,NULL
D3016,1,1031,NULL,10:12
D3016,2,1005,11:00,11:04
D3016,3,1009,12:07,12:09
D3016,4,1015,12:41,12:44
D3016,5,1003,13:18,NULL
G1346,1,1027,NULL,11:10
G1346,2,1023,12:17,12:19
G1346,3,1003,13:18,NULL
D3141,1,1004,NULL,11:19
D3141,2,1009,12:02,12:04
D3141,3,1015,12:36,12:39
D3141,4,1003,13:13,13:19
D3141,5,1020,13:48,13:51
D3141,6,1023,14:21,14:27
D3141,7,1021,15:26,15:30
D3141,8,1026,17:25,NULL
G1715,1,1031,NULL,11:17
G1715,2,1005,12:05,12:07
G1715,3,1016,12:57,12:59
G1715,4,1003,13:23,NULL
G7178,1,1033,NULL,10:27
G7178,2,1037,10:59,11:01
G7178,3,1005,11:39,11:42
G7178,4,1015,12:54,12:56
G7178,5,1003,13:23,NULL
G3252,1,1003,NULL,13:24
G3252,2,1016,14:02,14:04
G3252,3,1010,14:26,14:45
G3252,4,1005,15:37,15:48
G3252,5,1030,16:50,16:53
G3252,6,1036,17:20,17:22
G3252,7,1043,18:03,NULL
G7510,1,1021,NULL,11:24
G7510,2,1023,12:24,12:26
G7510,3,1020,12:56,12:59
G7510,4,1003,13:27,NULL
G1,1,1005,NULL,12:26
G1,2,1003,13:28,NULL
G9231,1,1009,NULL,12:16
G9231,2,1015,12:47,12:49
G9231,3,1003,13:28,NULL
G138,1,1003,NULL,13:29
G138,2,1016,13:53,13:55
G138,3,1010,14:17,14:19
G138,4,1005,14:50,14:52
G138,5,1039,15:34,NULL
G7301,1,1003,NULL,13:30
G7301,2,1023,14:31,14:37
G7301,3,1045,16:09,NULL
G7148,1,1003,NULL,13:33
G7148,2,1015,14:05,14:07
G7148,3,1005,15:29,15:33
G7148,4,1037,16:17,NULL
G140,1,1003,NULL,13:34
G140,2,1016,13:57,13:59
G140,3,1010,14:21,14:23
G140,4,1005,15:04,NULL
G7559,1,1003,NULL,13:35
G7559,2,1020,14:13,14:23
G7559,3,1023,14:49,NULL
G1634,1,1028,NULL,11:52
G1634,2,1023,12:43,12:45
G1634,3,1003,13:37,NULL
C3791,1,1007,NULL,12:18
C3791,2,1003,13:40,NULL
G1329,1,1003,NULL,13:40
G1329,2,1020,14:08,14:10
G1329,3,1023,14:40,14:42
G1329,4,1028,15:32,NULL
G1348,1,1023,NULL,12:55
G1348,2,1003,13:41,NULL
G1914,1,1012,NULL,10:34
G1914,2,1005,11:59,12:01
G1914,3,1010,12:33,12:39
G1914,4,1016,13:02,13:09
G1914,5,1003,13:41,NULL
G7176,1,1003,NULL,13:43
G7176,2,1015,14:15,14:17
G7176,3,1009,14:48,14:50
G7176,4,1005,15:42,15:45
G7176,5,1037,16:22,16:24
G7176,6,1033,16:58,NULL
G1932,1,1003,NULL,13:44
G1932,2,1016,14:07,14:09
G1932,3,1005,15:30,15:32
G1932,4,1012,16:55,NULL
D382,1,1026,NULL,09:41
D382,2,1021,11:27,11:33
D382,3,1024,12:24,12:26
D382,4,1023,12:36,12:38
D382,5,1003,13:46,NULL
G107,1,1012,NULL,11:00
G107,2,1005,12:15,12:18
G107,3,1016,13:19,13:21
G107,4,1003,13:46,NULL
G1355,1,1003,NULL,13:47
G1355,2,1023,14:46,14:50
G1355,3,1028,15:42,NULL
G1808,1,1012,NULL,10:21
G1808,2,1039,11:00,11:02
G1808,3,1005,11:43,11:46
G1808,4,1016,13:14,13:16
G1808,5,1003,13:50,NULL
G1720,1,1003,NULL,13:51
G1720,2,1016,14:14,14:20
G1720,3,1005,15:10,15:13
G1720,4,1031,16:01,NULL
D3012,1,1031,NULL,10:51
D3012,2,1005,11:41,11:46
D3012,3,1015,13:17,13:19
D3012,4,1003,13:52,NULL
D3006,1,1003,NULL,13:53
D3006,2,1015,14:30,14:32
D3006,3,1009,15:05,15:07
D3006,4,1005,16:02,16:07
D3006,5,1031,17:08,NULL
G7539,1,1003,NULL,13:53
G7539,2,1023,15:14,15:16
G7539,3,1021,16:14,16:20
G7539,4,1026,18:16,NULL
G224,1,1012,NULL,11:07
G224,2,1005,12:31,12:33
G224,3,1010,13:05,13:07
G224,4,1003,13:58,NULL
G4,1,1003,NULL,14:00
G4,2,1005,15:00,NULL
G7515,1,1003,NULL,14:00
G7515,2,1020,14:27,14:29
G7515,3,1023,15:02,15:06
G7515,4,1021,15:54,NULL
G7348,1,1019,NULL,11:18
G7348,2,1023,13:09,13:12
G7348,3,1003,14:04,NULL
G1581,1,1027,NULL,11:58
G1581,2,1023,13:04,13:07
G1581,3,1003,14:00,14:05
G1581,4,1016,14:29,14:49
G1581,5,1010,15:12,NULL
G7315,1,1009,NULL,12:51
G7315,2,1015,13:22,13:24
G7315,3,1003,14:02,14:05
G7315,4,1020,14:33,14:38
G7315,5,1023,15:08,15:11
G7315,6,1045,17:09,NULL
G1812,1,1012,NULL,10:46
G1812,2,1039,11:24,11:26
G1812,3,1005,12:07,12:11
G1812,4,1010,13:10,13:12
G1812,5,1016,13:42,13:44
G1812,6,1003,14:07,NULL
G7114,1,1003,NULL,14:07
G7114,2,1015,14:39,14:41
G7114,3,1009,15:12,15:14
G7114,4,1004,15:59,NULL
G142,1,1003,NULL,14:10
G142,2,1005,15:26,15:28
G142,3,1012,16:49,NULL
G99,1,1003,NULL,14:10
G99,2,1023,14:58,15:01
G99,3,1028,15:47,NULL
D3102,1,1026,NULL,09:55
D3102,2,1021,11:40,11:49
D3102,3,1023,12:58,13:01
D3102,4,1020,13:25,13:27
D3102,5,1003,14:14,NULL
G1814,1,1003,NULL,14:15
G1814,2,1005,15:22,15:24
G1814,3,1012,16:38,NULL
G7320,1,1045,NULL,11:50
G7320,2,1023,13:27,13:29
G7320,3,1003,14:18,NULL
G7578,1,1031,NULL,11:22
G7578,2,1005,12:10,12:13
G7578,3,1009,13:04,13:06
G7578,4,1015,13:38,13:40
G7578,5,1003,14:16,14:19
G7578,6,1020,14:54,14:56
G7578,7,1023,15:19,15:21
G7578,8,1021,16:27,16:29
G7578,9,1026,18:47,NULL
G226,1,1003,NULL,14:20
G226,2,1005,15:41,15:43
G226,3,1039,16:25,16:27
G226,4,1012,17:14,NULL
C3720,1,1006,NULL,12:39
C3720,2,1003,14:22,NULL
G111,1,1005,NULL,12:55
G111,2,1003,14:22,NULL
G9234,1,1003,NULL,14:24
G9234,2,1015,14:49,14:51
G9234,3,1009,15:22,15:24
G9234,4,1017,17:59,NULL
G7347,1,1003,NULL,14:25
G7347,2,1020,14:59,15:01
G7347,3,1023,15:25,15:28
G7347,4,1029,16:21,NULL
G7,1,1005,NULL,13:25
G7,2,1003,14:28,NULL
G1818,1,1003,NULL,14:29
G1818,2,1010,15:21,15:23
G1818,3,1005,16:11,16:15
G1818,4,1039,16:56,16:58
G1818,5,1012,17:35,NULL
G7134,1,1032,NULL,10:36
G7134,2,1040,11:17,11:19
G7134,3,1037,11:56,11:58
G7134,4,1005,12:36,12:38
G7134,5,1009,13:28,13:30
G7134,6,1015,14:01,14:03
G7134,7,1003,14:29,NULL
G7390,1,1027,NULL,12:16
G7390,2,1028,12:37,12:40
G7390,3,1023,13:32,13:34
G7390,4,1003,14:28,14:30
G7390,5,1015,14:55,14:57
G7390,6,1009,15:35,15:37
G7390,7,1017,18:05,NULL
G1652,1,1023,NULL,13:44
G1652,2,1003,14:32,NULL
G113,1,1012,NULL,11:53
G113,2,1005,13:07,13:11
G113,3,1016,14:02,14:09
G113,4,1003,14:33,NULL
G1635,1,1003,NULL,14:35
G1635,2,1020,15:03,15:06
G1635,3,1023,15:36,15:38
G1635,4,1027,16:45,NULL
G7280,1,1003,NULL,14:35
G7280,2,1005,15:50,15:53
G7280,3,1039,17:06,NULL
G1778,1,1031,NULL,11:30
G1778,2,1005,12:34,12:38
G1778,3,1010,13:17,13:19
G1778,4,1016,13:53,13:59
G1778,5,1003,14:37,NULL
G7512,1,1021,NULL,12:28
G7512,2,1023,13:21,13:23
G7512,3,1003,14:37,NULL
G7583,1,1017,NULL,11:05
G7583,2,1009,13:22,13:25
G7583,3,1015,13:56,13:58
G7583,4,1003,14:37,14:40
G7583,5,1023,15:40,15:43
G7583,6,1021,16:37,NULL
D3010,1,1003,NULL,14:41
D3010,2,1015,15:14,15:16
D3010,3,1009,15:50,15:52
D3010,4,1005,16:43,16:47
D3010,5,1031,17:35,NULL
G211,1,1005,NULL,13:16
G211,2,1016,14:15,14:17
G211,3,1003,14:41,NULL
D381,1,1003,NULL,14:45
D381,2,1020,15:28,15:35
D381,3,1023,16:16,16:19
D381,4,1021,17:17,17:22
D381,5,1026,19:18,NULL
G362,1,1012,NULL,12:20
G362,2,1005,13:34,13:37
G362,3,1003,14:45,NULL
G86,1,1023,NULL,14:02
G86,2,1003,14:48,NULL
C3714,1,1003,NULL,14:49
C3714,2,1006,16:27,NULL
G146,1,1003,NULL,14:50
G146,2,1016,15:13,15:20
G146,3,1005,16:17,16:24
G146,4,1012,17:44,NULL
G41,1,1039,NULL,12:47
G41,2,1005,13:29,13:31
G41,3,1003,14:49,14:51
G41,4,1020,15:18,15:24
G41,5,1023,15:48,NULL
C3724,1,1006,NULL,13:21
C3724,2,1003,14:52,NULL
G1350,1,1028,NULL,13:03
G1350,2,1023,13:46,13:49
G1350,3,1020,14:12,14:14
G1350,4,1003,14:54,NULL
G7140,1,1003,NULL,14:54
G7140,2,1015,15:30,15:32
G7140,3,1009,16:10,16:12
G7140,4,1005,17:07,17:09
G7140,5,1037,17:47,17:49
G7140,6,1040,18:21,18:23
G7140,7,1032,19:04,NULL
G7517,1,1003,NULL,14:56
G7517,2,1023,15:44,15:51
G7517,3,1021,16:51,NULL
G115,1,1005,NULL,13:41
G115,2,1003,14:58,NULL
G14,1,1003,NULL,15:00
G14,2,1005,16:00,NULL
D3101,1,1003,NULL,15:01
D3101,2,1023,16:27,16:30
D3101,3,1021,17:44,17:51
D3101,4,1026,19:42,NULL
G214,1,1003,NULL,15:05
G214,2,1005,16:30,16:34
G214,3,1012,17:48,NULL
G1770,1,1031,NULL,12:09
G1770,2,1005,12:57,12:59
G1770,3,1010,14:00,14:19
G1770,4,1016,14:41,14:43
G1770,5,1003,15:07,NULL
G1357,1,1003,NULL,15:08
G1357,2,1023,15:54,NULL
G7334,1,1026,NULL,11:24
G7334,2,1019,11:58,12:00
G7334,3,1029,12:40,12:42
G7334,4,1023,13:50,13:54
G7334,5,1003,15:08,NULL
C3772,1,1003,NULL,15:09
C3772,2,1007,16:31,16:33
C3772,3,1004,19:09,NULL
G7186,1,1003,NULL,15:10
G7186,2,1005,16:22,16:25
G7186,3,1030,17:16,17:18
G7186,4,1043,18:17,NULL
G1637,1,1003,NULL,15:13
G1637,2,1020,15:46,15:52
G1637,3,1023,16:22,16:25
G1637,4,1028,17:15,NULL
D3008,1,1031,NULL,11:52
D3008,2,1005,12:43,12:47
D3008,3,1009,13:56,13:58
D3008,4,1015,14:30,14:32
D3008,5,1003,15:15,NULL
G7542,1,1021,NULL,13:05
G7542,2,1023,14:05,14:09
G7542,3,1020,14:39,14:41
G7542,4,1003,15:16,NULL
G1776,1,1003,NULL,15:17
G1776,2,1016,15:40,15:42
G1776,3,1010,16:04,16:10
G1776,4,1005,16:53,16:55
G1776,5,1031,17:43,NULL
G7514,1,1021,NULL,13:14
G7514,2,1023,14:14,14:19
G7514,3,1020,14:49,14:52
G7514,4,1003,15:20,NULL
G148,1,1003,NULL,15:22
G148,2,1016,15:45,15:47
G148,3,1005,16:44,16:47
G148,4,1039,17:28,17:30
G148,5,1012,18:07,NULL
G1813,1,1012,NULL,12:27
G1813,2,1005,13:49,13:52
G1813,3,1016,14:56,14:58
G1813,4,1003,15:23,NULL
G7172,1,1003,NULL,15:23
G7172,2,1015,16:02,NULL
D3104,1,1026,NULL,10:38
D3104,2,1021,12:30,12:34
D3104,3,1023,13:37,13:39
D3104,4,1020,14:17,14:24
D3104,5,1003,15:24,NULL
G1305,1,1003,NULL,15:25
G1305,2,1023,16:12,NULL
G1730,1,1031,NULL,12:46
G1730,2,1005,13:41,13:46
G1730,3,1010,14:25,14:31
G1730,4,1016,15:01,15:03
G1730,5,1003,15:27,NULL
G7127,1,1004,NULL,13:48
G7127,2,1015,14:55,14:57
G7127,3,1003,15:30,NULL
G1736,1,1003,NULL,15:31
G1736,2,1010,16:19,16:29
G1736,3,1005,17:02,17:08
G1736,4,1031,18:07,NULL
D5462,1,1024,NULL,13:30
D5462,2,1023,13:45,13:52
D5462,3,1003,15:26,15:32
D5462,4,1006,17:11,17:15
D5462,5,1008,18:01,NULL
G7337,1,1003,NULL,15:32
G7337,2,1023,16:32,16:35
G7337,3,1019,18:14,18:16
G7337,4,1026,18:58,NULL
G7546,1,1026,NULL,11:20
G7546,2,1021,13:24,13:26
G7546,3,1023,14:26,14:30
G7546,4,1003,15:32,NULL
G1359,1,1003,NULL,15:37
G1359,2,1020,16:11,16:13
G1359,3,1023,16:36,16:40
G1359,4,1028,17:30,NULL
G117,1,1005,NULL,14:07
G117,2,1016,15:05,15:08
G117,3,1003,15:38,NULL
C3728,1,1006,NULL,14:09
C3728,2,1003,15:40,NULL
G1822,1,1003,NULL,15:40
G1822,2,1010,16:33,16:35
G1822,3,1005,17:06,17:08
G1822,4,1039,18:01,18:08
G1822,5,1012,18:45,NULL
G7322,1,1026,NULL,12:34
G7322,2,1019,13:08,13:10
G7322,3,1029,13:50,13:53
G7322,4,1023,14:40,14:42
G7322,5,1020,15:06,15:08
G7322,6,1003,15:42,NULL
G7168,1,1003,NULL,15:43
G7168,2,1015,16:20,16:22
G7168,3,1005,17:56,18:00
G7168,4,1037,18:37,18:39
G7168,5,1040,19:17,NULL
G7308,1,1045,NULL,13:02
G7308,2,1023,14:45,14:51
G7308,3,1003,15:46,NULL
G2811,1,1043,NULL,12:12
G2811,2,1036,12:53,12:55
G2811,3,1030,13:22,13:26
G2811,4,1005,14:17,14:23
G2811,5,1003,15:47,NULL
G7545,1,1003,NULL,15:47
G7545,2,1023,16:47,16:50
G7545,3,1021,17:50,18:07
G7545,4,1026,19:59,NULL
G7152,1,1003,NULL,15:48
G7152,2,1015,16:15,16:17
G7152,3,1009,17:03,17:05
G7152,4,1005,18:04,18:07
G7152,5,1037,18:50,NULL
G119,1,1012,NULL,13:07
G119,2,1039,13:44,13:46
G119,3,1005,14:27,14:29
G119,4,1003,15:51,NULL
G170,1,1003,NULL,15:52
G170,2,1010,16:39,16:41
G170,3,1005,17:12,NULL
G7519,1,1003,NULL,15:52
G7519,2,1023,16:51,16:55
G7519,3,1021,17:55,NULL
D3103,1,1003,NULL,15:57
D3103,2,1023,16:58,17:00
D3103,3,1021,18:09,18:13
D3103,4,1026,20:04,NULL
G1768,1,1003,NULL,15:57
G1768,2,1010,16:44,16:46
G1768,3,1005,17:30,17:35
G1768,4,1031,18:24,NULL
D3044,1,1031,NULL,12:26
D3044,2,1005,13:20,13:23
D3044,3,1009,14:32,14:34
D3044,4,1015,15:22,15:24
D3044,5,1003,16:00,NULL
D3143,1,1026,NULL,11:50
D3143,2,1021,13:41,13:43
D3143,3,1023,14:50,14:56
D3143,4,1020,15:25,15:27
D3143,5,1003,15:57,16:01
D3143,6,1015,16:36,16:38
D3143,7,1009,17:11,17:13
D3143,8,1004,18:08,NULL
G7198,1,1031,NULL,13:39
G7198,2,1005,14:27,14:33
G7198,3,1010,15:13,15:15
G7198,4,1003,16:03,NULL
G150,1,1003,NULL,16:04
G150,2,1010,16:51,16:53
G150,3,1005,17:24,17:27
G150,4,1012,18:41,NULL
D3014,1,1003,NULL,16:06
D3014,2,1015,16:41,16:43
D3014,3,1009,17:16,17:18
D3014,4,1005,18:20,18:23
D3014,5,1031,19:17,NULL
G7365,1,1003,NULL,16:07
G7365,2,1020,16:35,16:37
G7365,3,1023,17:03,17:05
G7365,4,1028,17:55,17:57
G7365,5,1027,18:18,NULL
G1352,1,1028,NULL,14:13
G1352,2,1023,15:11,15:14
G1352,3,1003,16:08,NULL
G232,1,1012,NULL,13:35
G232,2,1005,14:50,14:54
G232,3,1016,15:44,15:46
G232,4,1003,16:11,NULL
G7516,1,1026,NULL,12:17
G7516,2,1021,14:14,14:17
G7516,3,1023,15:17,15:19
G7516,4,1003,16:11,NULL
G1936,1,1003,NULL,16:12
G1936,2,1016,16:35,16:37
G1936,3,1010,16:59,17:05
G1936,4,1005,17:37,17:41
G1936,5,1012,18:57,NULL
G7571,1,1036,NULL,12:39
G7571,2,1030,13:06,13:10
G7571,3,1005,14:01,14:03
G7571,4,1009,14:55,14:57
G7571,5,1003,16:08,16:12
G7571,6,1020,16:40,16:42
G7571,7,1023,17:12,17:15
G7571,8,1021,18:21,18:27
G7571,9,1026,20:18,NULL
G213,1,1012,NULL,13:30
G213,2,1005,14:44,14:49
G213,3,1010,15:21,15:26
G213,4,1016,15:49,15:51
G213,5,1003,16:17,NULL
G7321,1,1003,NULL,16:17
G7321,2,1023,17:16,17:23
G7321,3,1019,19:18,19:20
G7321,4,1026,20:01,NULL
G152,1,1003,NULL,16:18
G152,2,1016,16:42,16:44
G152,3,1005,17:32,17:34
G152,4,1012,18:49,NULL
G7138,1,1032,NULL,12:17
G7138,2,1040,12:58,13:00
G7138,3,1037,13:37,13:39
G7138,4,1005,14:23,14:28
G7138,5,1009,15:18,15:20
G7138,6,1015,15:47,15:49
G7138,7,1003,16:20,NULL
G7303,1,1003,NULL,16:22
G7303,2,1020,16:56,16:58
G7303,3,1023,17:32,17:34
G7303,4,1045,19:29,NULL
G7592,1,1026,NULL,12:43
G7592,2,1019,13:23,13:25
G7592,3,1029,14:05,14:07
G7592,4,1023,14:59,15:01
G7592,5,1020,15:31,15:41
G7592,6,1003,16:22,16:24
G7592,7,1015,16:57,16:59
G7592,8,1009,17:36,17:38
G7592,9,1005,18:40,18:44
G7592,10,1037,19:27,19:31
G7592,11,1040,20:09,20:11
G7592,12,1032,20:52,NULL
G121,1,1012,NULL,13:41
G121,2,1005,14:55,15:00
G121,3,1016,15:58,16:00
G121,4,1003,16:25,NULL
G7560,1,1023,NULL,15:29
G7560,2,1020,15:54,15:57
G7560,3,1003,16:25,NULL
G2812,1,1003,NULL,16:26
G2812,2,1016,16:49,16:54
G2812,3,1005,17:51,17:53
G2812,4,1030,18:46,18:50
G2812,5,1036,19:17,19:20
G2812,6,1043,19:55,NULL
D5562,1,1003,NULL,16:29
D5562,2,1007,17:51,17:53
D5562,3,1030,20:56,21:00
D5562,4,1036,21:29,21:31
D5562,5,1043,22:09,NULL
G7326,1,1026,NULL,13:03
G7326,2,1019,13:43,13:45
G7326,3,1023,15:22,15:24
G7326,4,1020,15:59,16:02
G7326,5,1003,16:29,NULL
G1583,1,1010,NULL,15:34
G1583,2,1016,16:03,16:05
G1583,3,1003,16:29,16:32
G1583,4,1020,17:01,17:04
G1583,5,1023,17:27,17:29
G1583,6,1028,18:21,18:24
G1583,7,1027,18:46,NULL
G234,1,1003,NULL,16:32
G234,2,1005,17:45,17:47
G234,3,1012,19:01,NULL
C3774,1,1004,NULL,12:41
C3774,2,1007,15:08,15:11
C3774,3,1003,16:35,NULL
G7376,1,1027,NULL,14:24
G7376,2,1028,14:45,14:47
G7376,3,1023,15:38,15:40
G7376,4,1003,16:34,16:36
G7376,5,1015,17:07,17:09
G7376,6,1009,17:41,17:43
G7376,7,1005,18:36,18:42
G7376,8,1031,19:32,NULL
G9,1,1005,NULL,15:32
G9,2,1003,16:36,NULL
G1370,1,1027,NULL,14:19
G1370,2,1028,14:40,14:42
G1370,3,1023,15:32,15:35
G1370,4,1020,16:04,16:10
G1370,5,1003,16:37,NULL
G1361,1,1003,NULL,16:38
G1361,2,1020,17:12,17:14
G1361,3,1023,17:37,17:45
G1361,4,1028,18:35,18:37
G1361,5,1027,18:58,NULL
G216,1,1003,NULL,16:38
G216,2,1016,17:01,17:04
G216,3,1005,18:04,18:06
G216,4,1039,18:48,18:50
G216,5,1012,19:26,NULL
G7521,1,1003,NULL,16:43
G7521,2,1020,17:17,17:19
G7521,3,1023,17:52,17:55
G7521,4,1021,18:55,19:00
G7521,5,1026,20:51,NULL
G7117,1,1004,NULL,14:41
G7117,2,1015,16:06,16:08
G7117,3,1003,16:44,NULL
G7196,1,1003,NULL,16:44
G7196,2,1016,17:07,17:09
G7196,3,1010,17:46,17:52
G7196,4,1005,18:32,18:37
G7196,5,1031,19:27,NULL
G1918,1,1012,NULL,13:46
G1918,2,1039,14:23,14:25
G1918,3,1005,15:07,15:09
G1918,4,1016,16:08,16:15
G1918,5,1003,16:45,NULL
D3042,1,1003,NULL,16:47
D3042,2,1015,17:35,17:37
D3042,3,1009,18:09,18:11
D3042,4,1005,19:06,19:10
D3042,5,1031,20:06,NULL
G123,1,1005,NULL,15:19
G123,2,1003,16:50,NULL
G1728,1,1003,NULL,16:51
G1728,2,1016,17:14,17:20
G1728,3,1005,18:10,18:12
G1728,4,1031,19:00,NULL
G7533,1,1003,NULL,16:53
G7533,2,1020,17:22,17:24
G7533,3,1023,17:48,17:50
G7533,4,1021,18:50,NULL
G1636,1,1027,NULL,14:43
G1636,2,1028,15:04,15:06
G1636,3,1023,15:50,15:54
G1636,4,1020,16:17,16:20
G1636,5,1003,16:55,NULL
D5456,1,1024,NULL,14:50
D5456,2,1023,15:05,15:13
D5456,3,1003,16:52,16:58
D5456,4,1007,18:22,18:24
D5456,5,1004,20:55,NULL
G125,1,1005,NULL,15:36
G125,2,1010,16:08,16:10
G125,3,1003,16:59,NULL
G7353,1,1022,NULL,15:53
G7353,2,1020,16:22,16:25
G7353,3,1003,16:59,NULL
G1385,1,1003,NULL,17:00
G1385,2,1020,17:27,17:29
G1385,3,1023,17:59,18:05
G1385,4,1028,18:56,18:58
G1385,5,1027,19:19,NULL
G16,1,1003,NULL,17:00
G16,2,1005,17:59,18:01
G16,3,1012,19:08,NULL
G1354,1,1028,NULL,15:11
G1354,2,1023,16:01,16:03
G1354,3,1020,16:33,16:35
G1354,4,1003,17:03,NULL
G7579,1,1007,NULL,15:33
G7579,2,1003,17:01,17:04
G7579,3,1020,17:32,17:34
G7579,4,1023,18:06,18:11
G7579,5,1045,20:07,NULL
G7144,1,1003,NULL,17:05
G7144,2,1015,17:40,17:42
G7144,3,1005,19:15,19:17
G7144,4,1037,20:00,20:02
G7144,5,1040,20:34,20:36
G7144,6,1032,21:17,NULL
G1940,1,1003,NULL,17:06
G1940,2,1005,18:19,18:21
G1940,3,1012,19:35,NULL
G7174,1,1031,NULL,13:55
G7174,2,1005,14:43,14:47
G7174,3,1009,15:54,15:56
G7174,4,1015,16:27,16:29
G7174,5,1003,17:06,NULL
G1363,1,1003,NULL,17:09
G1363,2,1020,17:47,17:49
G1363,3,1023,18:19,18:21
G1363,4,1027,19:28,NULL
G7118,1,1003,NULL,17:11
G7118,2,1009,18:25,18:27
G7118,3,1004,19:13,NULL
G3154,1,1043,NULL,13:11
G3154,2,1036,13:51,13:54
G3154,3,1030,14:21,14:26
G3154,4,1005,15:17,15:23
G3154,5,1010,15:55,16:02
G3154,6,1016,16:37,16:39
G3154,7,1003,17:12,NULL
G154,1,1003,NULL,17:13
G154,2,1016,17:36,17:38
G154,3,1010,18:00,18:02
G154,4,1005,18:35,18:37
G154,5,1039,19:19,NULL
G7585,1,1017,NULL,13:29
G7585,2,1009,16:03,16:06
G7585,3,1015,16:37,16:39
G7585,4,1003,17:12,17:15
G7585,5,1020,17:43,17:44
G7585,6,1023,18:14,18:16
